speaker,task,file,feature_set,feature_level,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
P_1995_M_04,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_04/P_1995_M_04_m(i).wav,eGeMAPSv02,Functionals,30.39646,0.11755772,28.181707,30.090185,32.9105,4.728792,133.82568,193.42876,35.115463,79.831276,0.23654056,0.74834466,0.06706474,0.18400507,0.40238285,0.33531812,3.803364,2.499107,2.7967186,1.7033083,0.09103254,1.0532792,21.010988,0.8872819,13.808164,0.82683015,8.689351,1.4116784,4.6062717,2.370303,0.027945444,1.8846878,1.0191166,0.8030083,7.510004,0.56245196,4.121634,2.4902835,28.778692,0.3040297,522.17365,0.30273727,1312.0865,0.15749939,-91.7755,-1.0085641,1578.4509,0.16226594,1063.1038,0.32765138,-98.77875,-0.8431993,2618.1633,0.13408332,957.17957,0.37980518,-103.09328,-0.77204573,-22.315138,-0.34090406,33.4655,0.23964752,0.04246391,0.8579797,-0.029258143,-0.4159456,0.14353208,0.6461176,34.642464,0.29093626,16.710041,0.77691025,10.394376,1.4090267,2.5534205,5.118072,-6.882654,16.558264,-0.021298055,-0.0009259417,0.014571749,2.6625388,0.9612403,0.6074194,0.46807754,0.42433333,0.89075124,-38.379047
P_1995_M_04,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_04/P_1995_M_04_pic.wav,eGeMAPSv02,Functionals,28.818434,0.12530994,27.83672,29.0094,31.121666,3.2849464,169.078,219.48024,63.00332,75.03436,0.24628904,0.6326223,0.089807436,0.21627623,0.38665798,0.29685056,3.2934065,1.7900316,2.1401312,1.4610838,0.09006237,0.86535245,23.89986,0.6500015,15.80833,0.7237204,14.421413,0.89107174,6.2302184,1.6762965,0.036721475,2.2390547,1.0339727,0.8254679,6.8580203,0.5698702,2.9242396,3.332844,26.973612,0.31877646,469.37653,0.3043753,1233.4269,0.16326411,-69.45299,-1.2377231,1526.3351,0.151777,988.59863,0.33208093,-79.35243,-0.97860175,2522.9956,0.114732824,961.5553,0.41042635,-83.851814,-0.8888214,-21.404427,-0.31954703,32.036373,0.23514754,0.033066384,0.98134094,-0.028559642,-0.43657506,0.11998622,0.6190879,32.40804,0.28318745,17.747166,0.66977537,16.693241,0.82146627,4.8249187,2.3849096,-8.877411,18.637287,-0.022944238,-0.0024186985,0.020185636,2.7459955,1.3167312,0.5231522,0.41981855,0.23867469,0.35397497,-39.00393
P_1995_M_04,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_04/P_1995_M_04_r(f).wav,eGeMAPSv02,Functionals,27.849796,0.13295762,27.17321,28.27454,29.824745,2.651535,194.94164,232.86728,128.4365,221.3598,0.22733144,0.6001766,0.095672876,0.20065181,0.34098992,0.24531704,3.200554,1.6107352,2.2067885,1.2465752,0.09247235,0.81368303,23.439564,0.65991944,16.375652,0.71968883,11.595478,1.133874,6.684543,1.5341673,0.05147599,2.0292876,1.2362363,0.7650262,5.0994244,0.8214991,4.5965557,2.5582151,27.375853,0.40668795,475.72284,0.33495703,1228.7806,0.18343787,-70.200294,-1.204557,1524.7589,0.15218332,997.73224,0.3567765,-79.18453,-0.9715153,2523.823,0.11864189,1009.11914,0.39964727,-84.35694,-0.87018186,-20.43541,-0.34906843,32.368027,0.24318437,0.028227247,1.0786307,-0.027442006,-0.42521238,0.12281544,0.5640438,31.495441,0.3203707,18.232075,0.6752789,13.163734,1.0934408,5.7624445,1.9897039,-8.051065,17.715254,-0.013979147,-0.0046148617,0.021536771,3.4736736,1.7227644,0.3979191,0.30677184,0.1811039,0.29105622,-40.73729
P_1995_M_04,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_04/P_1995_M_04_r(i).wav,eGeMAPSv02,Functionals,28.486847,0.13593446,27.452324,28.653843,30.886524,3.4342003,147.95409,158.45305,170.78188,357.60526,0.25347543,0.5939613,0.10792127,0.22642739,0.38373774,0.27581647,3.5611372,1.8958535,2.475788,1.4549433,0.109639086,0.81309754,25.937664,0.5804894,16.761356,0.7041096,13.041308,1.0362834,5.6274605,2.1534011,0.04700024,2.2672546,1.1356055,0.75513107,5.739428,0.7282938,4.2767816,2.6789048,28.782084,0.37033108,482.9011,0.32247782,1242.0289,0.17136237,-61.717392,-1.3255886,1535.9103,0.16028143,1015.5052,0.3434808,-72.620514,-1.015857,2547.6458,0.12335831,976.81036,0.3815023,-78.16985,-0.8995835,-21.573065,-0.33114088,32.760166,0.23459244,0.038203333,0.85332566,-0.029955976,-0.44999695,0.1399956,0.5991242,32.99789,0.29507664,18.591482,0.6458166,14.441644,0.9930828,4.8270836,2.7763233,-8.266404,18.076254,-0.009797507,-0.005922128,0.023870638,3.6679265,1.569067,0.46169642,0.4094484,0.16796115,0.24613267,-38.899036
P_1995_M_04,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_04/P_1995_M_04_str.wav,eGeMAPSv02,Functionals,28.972477,0.13135615,27.27481,28.990711,31.61911,4.3442993,163.3165,280.61478,91.31851,179.38474,0.22625545,0.6621033,0.07754368,0.1954199,0.353613,0.2760693,3.3756044,2.1651168,2.0851717,1.3376708,0.084813975,0.92358786,22.792532,0.7226107,16.090158,0.72553474,10.80109,1.1313676,4.6117516,2.4988406,0.031762913,2.1681514,1.0308757,0.77777815,6.7814054,0.5720652,4.3417234,2.5026715,28.029799,0.35431454,500.2375,0.33945292,1279.1866,0.18288629,-78.52128,-1.1186281,1524.7382,0.17193395,1043.2306,0.32659656,-86.78016,-0.9167876,2566.243,0.12565696,929.24945,0.4149704,-91.523994,-0.8301827,-21.886034,-0.32748905,32.841213,0.23563088,0.026390266,1.3576798,-0.026947645,-0.48323047,0.11828248,0.63672745,32.718212,0.29491094,18.575106,0.66656375,12.409559,1.1039776,2.6738164,4.9048567,-8.697941,18.53253,-0.023754273,-0.001140414,0.018875318,2.8170114,1.3583139,0.47925287,0.42045268,0.26953948,0.53214353,-39.93895
P_1995_M_07,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_07/P_1995_M_07_con.wav,eGeMAPSv02,Functionals,28.859066,0.12909974,26.9069,28.647228,31.139048,4.232147,162.04413,251.32233,46.195534,87.23755,0.30105615,0.660813,0.09589295,0.26212534,0.49141455,0.39552158,4.5249195,2.4974883,2.833364,1.6710975,0.12503089,0.93533957,25.743021,0.7216199,17.158682,0.739563,12.727744,1.1504148,-1.7299497,-7.908851,0.026342858,2.3437035,1.1100079,0.85363495,6.7499237,0.600732,3.484743,2.7566888,30.227417,0.31035185,566.65375,0.2928956,1295.3267,0.16529323,-69.67184,-1.225826,1652.4688,0.18495038,995.6679,0.38329142,-80.68345,-0.94718283,2720.6008,0.112028755,870.57715,0.40973386,-84.98725,-0.863759,-23.84512,-0.30494082,32.26582,0.25963274,0.04835132,0.6726469,-0.039296843,-0.39236197,0.16839293,0.6719866,35.47228,0.34155154,19.518953,0.6715914,14.835005,1.0809145,-4.3422503,-3.4104567,-6.6564746,14.2442045,-0.0042885933,-0.006878498,0.022876346,3.110925,1.3519179,0.51,0.4049404,0.22931623,0.2719186,-36.008057
P_1995_M_07,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_07/P_1995_M_07_m(f).wav,eGeMAPSv02,Functionals,28.394056,0.12218507,26.58736,28.410576,30.557373,3.9700127,218.68295,336.9779,43.437588,44.552395,0.22337334,0.620485,0.078516915,0.20548566,0.34740567,0.26888877,3.1097617,2.2856762,2.0821311,1.26811,0.08430673,0.9102757,22.989725,0.80357873,19.328392,0.59118843,11.776554,1.0324295,1.1413435,9.639667,0.026296124,2.4865239,1.0460942,0.8810782,6.9660444,0.5730819,4.210992,2.0671177,32.503407,0.32546386,611.55145,0.31230393,1309.0853,0.17475398,-84.52906,-1.0395283,1693.0328,0.20171739,1070.0642,0.37144452,-94.78,-0.82873905,2769.912,0.115490995,868.59045,0.38121188,-98.37106,-0.7698926,-25.655182,-0.2945592,34.61255,0.2593182,0.036690485,0.8339958,-0.03674864,-0.3973141,0.12096287,0.5981633,34.871773,0.31744587,24.113916,0.41262254,13.924418,0.96588176,-0.9185789,-13.442146,-6.7960777,14.740063,-0.008910542,-0.00532015,0.021202631,3.3401103,1.4543339,0.4256,0.3025238,0.26130435,0.47887373,-38.547005
P_1995_M_07,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_07/P_1995_M_07_m(i).wav,eGeMAPSv02,Functionals,28.535955,0.119838275,26.54544,28.770098,31.056187,4.510746,247.53477,288.88354,65.18623,113.49059,0.28446287,0.62116665,0.10210125,0.26305482,0.42965811,0.32755685,3.9604483,2.2607675,2.8367894,1.6606549,0.11524454,0.86678576,26.128927,0.6888691,18.524055,0.6505664,11.213523,1.3030385,1.0777519,11.067409,0.025852587,2.1119053,1.1645137,0.8895901,6.687772,0.61232,2.8664038,3.64967,30.596014,0.4154666,566.70605,0.32641184,1304.749,0.1821922,-64.30197,-1.2907773,1611.8156,0.19021149,1026.8895,0.3712854,-76.08257,-0.97843367,2717.2505,0.12005401,879.644,0.42487723,-81.55734,-0.8700446,-23.554424,-0.3212098,33.473873,0.26411018,0.04037653,0.7959057,-0.036180463,-0.41787013,0.1491548,0.6337329,34.8722,0.34052542,21.020544,0.56310236,12.539081,1.2763914,-0.25545967,-50.560925,-6.6174135,14.4113455,-0.0035771264,-0.006993347,0.025045097,3.4528997,1.1752855,0.61142856,0.46559423,0.24580644,0.28964686,-36.912296
P_1995_M_07,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_07/P_1995_M_07_pic.wav,eGeMAPSv02,Functionals,28.96597,0.14864938,26.145515,28.53067,32.04507,5.899555,199.91255,220.21931,74.02129,185.4512,0.28989428,0.64068663,0.09459194,0.26084632,0.4552781,0.36068615,4.452226,2.651342,3.0524187,1.7538968,0.12664202,0.86777776,24.386671,0.7786073,17.580376,0.71046007,12.760662,1.0991077,-0.61437684,-19.883177,0.025652051,2.3041778,1.1802964,0.78898317,6.5457907,0.6173315,4.2016788,2.1946049,31.203678,0.32790992,570.9323,0.33031964,1278.3324,0.18967149,-68.976364,-1.2422773,1643.6526,0.18245956,1024.0354,0.39965922,-80.45563,-0.948517,2718.4407,0.11302136,858.29425,0.42450058,-84.346565,-0.87288743,-23.37287,-0.3518259,31.83438,0.29966116,0.05072011,0.64605695,-0.03635897,-0.37742525,0.17029653,0.59522617,34.103584,0.3826998,20.376259,0.6240918,14.969075,1.0174953,-2.9325676,-4.4652944,-5.9042735,13.941893,-0.0062600025,-0.004863182,0.023209438,3.6128693,1.3326296,0.5185149,0.44929287,0.24964707,0.4745511,-36.54951
P_1995_M_07,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_07/P_1995_M_07_r(f).wav,eGeMAPSv02,Functionals,29.192553,0.12799878,26.828972,28.80241,31.862766,5.0337944,203.37035,306.9302,60.89376,87.53312,0.28605506,0.6359478,0.11145502,0.25174704,0.44244587,0.33099085,4.7150927,2.7394547,3.1166859,1.68894,0.13124341,0.88629156,24.338161,0.74230665,18.928741,0.6867176,12.93789,1.069372,-1.0409546,-12.799411,0.028521916,1.9753416,1.2550864,0.78000116,6.3251185,0.63999987,4.296106,2.404749,30.515474,0.35127,554.83765,0.31726912,1282.5648,0.18005298,-66.62652,-1.2557696,1637.8755,0.17967917,1026.095,0.4052908,-78.72475,-0.94306284,2700.8071,0.10573034,872.356,0.42225552,-82.61904,-0.866602,-23.322748,-0.3258068,32.044777,0.27769613,0.045546196,0.7246762,-0.03791767,-0.38847777,0.17290367,0.6432342,32.97991,0.39035925,21.019531,0.61801046,14.477841,1.0407171,-3.380464,-4.245473,-6.7638144,14.438817,-0.0015642978,-0.007722033,0.02607279,3.7103786,1.5803988,0.44489932,0.3271775,0.18362962,0.28563803,-36.775787
P_1995_M_07,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_07/P_1995_M_07_r(i).wav,eGeMAPSv02,Functionals,29.420778,0.1547024,27.300484,29.074451,31.6601,4.359617,235.61423,418.65768,63.738018,95.4267,0.3001701,0.6555524,0.10100936,0.2643389,0.47926894,0.37825957,5.0029216,2.5732293,3.4193661,1.8053488,0.1399841,0.864775,25.761242,0.7173347,18.076212,0.6992609,13.792015,1.04772,-0.42711622,-33.840645,0.027804011,2.162773,1.2120672,0.7795753,6.5568047,0.6212525,4.7117567,2.405345,30.708641,0.37919003,538.6377,0.31884414,1283.5803,0.17349277,-64.04696,-1.2986169,1604.9243,0.18863606,1022.42346,0.38706848,-75.83069,-0.9796785,2681.5269,0.11121121,844.03357,0.3903672,-79.74973,-0.89787203,-23.431137,-0.35794583,32.08355,0.29500857,0.050019827,0.6977547,-0.036277507,-0.43119207,0.1835256,0.61616856,34.18093,0.39238134,20.181786,0.6439151,15.849285,0.9770395,-2.4707453,-6.41288,-7.4113197,15.656965,-0.0041379654,-0.006235714,0.022158325,3.8119767,1.2628866,0.5702041,0.57835793,0.21172042,0.2943103,-36.012314
P_1995_M_07,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1995_M_07/P_1995_M_07_str.wav,eGeMAPSv02,Functionals,29.330494,0.15025759,26.599382,29.327248,32.560417,5.961035,262.8674,447.99582,63.89286,125.2488,0.3007378,0.62540483,0.120337345,0.27107823,0.44884902,0.3285117,4.441121,2.7639484,3.140651,1.8931209,0.14337677,0.8713487,26.317717,0.66370267,18.471872,0.73607206,13.27161,1.1570483,-1.3182995,-10.583009,0.030613663,2.176873,1.1771427,0.79496217,6.5533004,0.6320128,4.341874,2.4213479,31.562057,0.3361035,569.528,0.29746467,1280.6222,0.17698745,-62.31102,-1.312678,1669.4606,0.17238921,994.3513,0.4144662,-74.65348,-0.97321194,2758.5596,0.11439489,877.8172,0.4521234,-78.96484,-0.88467,-24.24685,-0.33212164,33.08494,0.27550074,0.050633796,0.66924846,-0.036678348,-0.4053711,0.18301596,0.65367496,34.21532,0.35184672,20.860075,0.656096,14.983902,1.107758,-3.3842053,-4.408432,-6.461753,14.188967,0.000257461,-0.0076363655,0.03016693,3.6482012,1.3923198,0.52278227,0.47217152,0.19057521,0.31929976,-36.01238
P_1996_F_14,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_1996_F_14/P_1996_F_14_con.wav,eGeMAPSv02,Functionals,35.79403,0.10889485,34.60784,35.492237,38.07976,3.47192,319.34534,414.50763,63.14498,97.67834,0.7240215,0.7249529,0.24555005,0.5928443,1.1306716,0.8851216,13.425974,8.535236,7.419959,5.032115,0.3509945,1.0556784,16.292233,0.9293543,12.200594,0.94861495,6.125491,1.9024837,-3.1038947,-5.0857725,0.022140052,2.5696533,0.8259165,0.96763206,10.108968,0.4774139,3.090547,3.4202888,20.888575,0.5706251,692.26117,0.33014145,1229.063,0.18853585,-93.60613,-0.9627134,1736.8514,0.14961785,916.6495,0.39520776,-92.529915,-0.8734856,2940.022,0.09204336,575.08344,0.67617226,-96.45709,-0.80499023,-20.1041,-0.41180348,31.967106,0.27354974,0.02197332,1.7758558,-0.02119177,-0.6520499,0.4895137,0.80828357,25.645151,0.38710982,13.980732,0.9725841,6.4807105,2.14989,-8.899667,-1.8664281,-6.0279093,15.533546,-0.036446135,-0.0007995533,0.11206788,2.4390244,1.205187,0.51683545,0.38887876,0.31175676,0.6836951,-25.123005
P_1996_F_14,m(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1996_F_14/P_1996_F_14_m(f).wav,eGeMAPSv02,Functionals,34.946766,0.11824889,34.872166,35.747276,36.867756,1.9955902,389.88928,538.0585,81.69627,126.669685,0.81227756,0.6459792,0.2976578,0.7160817,1.2395068,0.94184905,12.664961,7.5827103,7.6028304,4.599326,0.4146567,0.9538716,18.785252,0.79641795,12.476728,0.97315145,5.7306957,2.0595448,-3.7310896,-4.0142126,0.024721488,2.2773025,0.8736988,1.0214694,9.904625,0.49920326,4.297099,2.5086231,23.438116,0.47979876,716.6242,0.30565855,1186.5114,0.20582579,-79.85559,-1.0919015,1771.3223,0.1415687,868.02893,0.39693344,-83.64323,-0.92852765,2983.9692,0.09062026,576.0807,0.6355922,-88.53231,-0.8371759,-20.996054,-0.3920361,32.817074,0.2751788,0.029795313,1.2941003,-0.02269377,-0.6177312,0.54111725,0.759189,26.898493,0.37281704,14.135422,0.93791586,5.7089434,2.375053,-8.350779,-1.8337016,-6.261195,15.348742,-0.032892536,-0.0014560028,0.14181939,2.80495,1.4268869,0.4705785,0.4332318,0.2321101,0.4627819,-23.936287
P_1996_F_14,m(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1996_F_14/P_1996_F_14_m(i).wav,eGeMAPSv02,Functionals,35.316223,0.1126765,34.84139,35.801186,37.17251,2.3311195,333.92056,464.07156,102.57446,256.42603,0.8060282,0.6454698,0.3231486,0.7023761,1.2063417,0.88319314,13.491023,8.418088,7.86335,5.7472596,0.3870265,0.95581937,19.359144,0.78051764,12.050527,1.0474567,4.2001066,2.9446676,-6.1759267,-2.5118046,0.023159187,2.6112602,0.82587206,0.9842331,10.132241,0.46878028,3.063419,3.5408123,23.511253,0.47908223,716.6072,0.27930173,1212.9242,0.2079953,-74.97123,-1.1538763,1759.6954,0.14169404,901.9824,0.3934644,-79.91073,-0.963731,2969.7725,0.088666804,573.0049,0.6476848,-85.08302,-0.8617568,-20.364117,-0.39662638,32.34656,0.27051073,0.026456749,1.5550342,-0.02418882,-0.5514518,0.494594,0.7841497,27.351248,0.35209897,13.205615,1.0556685,3.1852894,4.40641,-11.173561,-1.363527,-5.7720814,14.601184,-0.03397959,-0.0024375012,0.13521196,2.7809966,1.3531799,0.5098571,0.456438,0.22749999,0.4619287,-25.092606
P_1996_F_14,pic,/Users/neda/Documents/Corpus/Pertsch/persian/P_1996_F_14/P_1996_F_14_pic.wav,eGeMAPSv02,Functionals,36.19157,0.110784024,35.297623,36.567028,38.054382,2.7567596,404.8841,655.57983,49.294323,70.01624,0.61654,0.6940151,0.21931778,0.5004653,0.9673326,0.7480148,9.567722,5.7499647,6.2260246,4.0621004,0.27762663,1.0708257,14.07445,1.0622283,13.645733,0.7637686,6.6326146,1.780188,-2.9829636,-5.3493333,0.02104341,2.6109,0.78438824,1.0497258,10.764884,0.4253788,6.253788,2.1317859,23.113947,0.53185415,691.7173,0.31250578,1194.1724,0.20183402,-106.08636,-0.85794806,1781.0912,0.15067266,834.7224,0.45710865,-104.83119,-0.7868376,2940.5222,0.09533047,599.9318,0.67469597,-107.59005,-0.7413488,-21.659359,-0.35653624,32.364674,0.27596006,0.027634632,1.4757656,-0.025259849,-0.5558743,0.41466212,0.7878144,25.00496,0.38712728,16.592436,0.7275355,7.496645,1.9702623,-10.809955,-1.5299672,-6.690365,16.063818,-0.037749004,-0.0013972349,0.098735325,2.3696055,1.2716917,0.4367708,0.34924766,0.35840908,0.63554543,-26.732506
P_1996_F_14,r(f),/Users/neda/Documents/Corpus/Pertsch/persian/P_1996_F_14/P_1996_F_14_r(f).wav,eGeMAPSv02,Functionals,35.31958,0.09908279,34.198914,35.483936,37.434258,3.235344,188.44743,323.02325,114.56967,304.76147,0.9581371,0.6367092,0.3582548,0.84823745,1.4846562,1.1264014,13.676241,7.377649,9.8246155,4.9697323,0.56998056,0.837649,20.798908,0.74049383,12.503675,1.0148463,4.515935,2.8167088,-12.483832,-1.3519149,0.025855856,2.2643635,0.99602467,0.85729545,9.179388,0.5180639,1.4647852,6.807977,23.007072,0.4331042,713.60455,0.28049394,1228.1339,0.19733544,-69.790535,-1.2093443,1797.8055,0.16283888,896.76215,0.4343015,-76.55081,-0.96875954,2921.8706,0.089655094,660.04565,0.5342484,-80.15104,-0.8949006,-19.622204,-0.37602663,30.125734,0.2785496,0.03392268,1.0925924,-0.030920202,-0.44382927,0.7218977,0.64798975,27.873768,0.40188506,12.524374,1.1186076,4.288143,3.3087738,-17.77215,-0.90350074,-7.4832087,16.067923,-0.028900377,-0.007646878,0.1724264,3.617692,1.7048109,0.41575342,0.36316878,0.1840678,0.34699243,-23.091911
P_1996_F_14,r(i),/Users/neda/Documents/Corpus/Pertsch/persian/P_1996_F_14/P_1996_F_14_r(i).wav,eGeMAPSv02,Functionals,34.666477,0.14052342,34.05508,35.428104,37.46322,3.4081383,219.79257,278.97955,239.53372,473.35526,0.9402386,0.74572045,0.24882852,0.7563555,1.587125,1.3382964,16.12188,7.8252096,12.022724,6.739258,0.6051141,0.96911305,18.916262,0.8363944,11.786901,1.0305135,5.591669,2.3598661,-12.457096,-1.5248871,0.030927777,2.1665628,1.0703132,0.8390577,8.546256,0.5938262,3.3694105,3.4691756,24.525032,0.45704055,659.7122,0.29209414,1255.6538,0.18177846,-81.75096,-1.1062914,1742.5461,0.17390175,921.8936,0.44446376,-86.93168,-0.9255457,2872.9922,0.08875755,650.63007,0.57788926,-90.09209,-0.8654212,-19.332188,-0.35623318,29.33216,0.27159387,0.043086976,0.93555,-0.032067575,-0.41960582,0.8535266,0.67513424,28.12443,0.3770403,12.011011,1.1668751,5.6613016,2.7575784,-20.624495,-0.8688921,-7.0273776,15.962156,-0.03209677,-0.004899297,0.13428693,3.3481295,1.5355331,0.4180165,0.38973746,0.25088236,0.4842643,-22.725964
P_1996_F_14,str,/Users/neda/Documents/Corpus/Pertsch/persian/P_1996_F_14/P_1996_F_14_str.wav,eGeMAPSv02,Functionals,34.533855,0.13637994,34.069454,35.340164,37.040344,2.97089,367.28082,569.2467,127.49832,226.97165,0.7251021,0.64563596,0.27635562,0.6307716,1.0967741,0.8204185,11.534672,6.956664,7.175689,4.5748444,0.37013766,0.99039125,17.78906,0.84354097,13.734318,0.8346829,5.1352615,2.3474994,-4.6421785,-3.3264303,0.026452294,2.2381759,0.86938053,0.9618284,9.314347,0.5518334,4.783259,2.4501886,24.103273,0.48369423,684.30725,0.31248254,1219.6462,0.19516681,-85.59042,-1.0456291,1754.3424,0.15845695,897.29626,0.39513427,-88.73621,-0.89661,2932.7126,0.09502176,620.49274,0.65661573,-92.67889,-0.8249106,-20.477592,-0.38388205,31.93957,0.26909927,0.03007955,1.258522,-0.025136322,-0.53281873,0.5009251,0.7691659,26.619936,0.36996806,15.664817,0.80411196,5.0241423,2.797988,-10.497493,-1.4602579,-6.2066946,15.280777,-0.030511938,-0.0018984922,0.12357298,2.8760855,1.5601645,0.40982035,0.34282112,0.23836735,0.42456388,-25.806744
P_1996_F_24,con,/Users/neda/Documents/Corpus/Pertsch/persian/P_1996_F_24/P_1996_F_24_con.WAV,eGeMAPSv02,Functionals,35.430817,0.12405886,33.69773,35.109764,38.394352,4.696621,298.6992,474.6078,80.4414,120.75167,1.2261287,0.68228257,0.37814087,1.0847645,2.014674,1.636533,20.18802,12.202901,14.064945,8.355191,0.6440045,0.89627266,20.095612,0.76110387,2.8028884,6.1617403,13.004218,1.1044737,-6.150236,-2.6287842,0.021509016,2.6392806,0.93433553,1.0111531,9.281856,0.49633014,2.392967,5.674715,15.28124,0.88986534,549.593,0.3721815,1197.1176,0.20026492,-70.06298,-1.2000126,1595.9006,0.15800034,868.3928,0.44555593,-67.866234,-1.122461,2669.041,0.10167766,897.84424,0.6493057,-70.93028,-1.0462056,-13.694926,-0.5789015,21.988565,0.42357215,0.032323375,1.0055902,-0.02571599,-0.55480194,0.8069933,0.7159977,26.934727,0.3878019,-0.42614016,-42.358845,14.865401,1.0390263,-10.340315,-1.5506893,-4.7120857,12.240421,-0.024891334,-0.006273021,0.18165968,3.198059,1.7001547,0.4264935,0.35571682,0.14863013,0.21677153,-22.445457
